date,temp_max,temp_avg,temp_min,dew_point_max,dew_point_avg,dew_point_min,humidity_max,humidity_avg,humidity_min,wind_max,wind_avg,wind_min
1/17/2011,28,25.6,21,10,7.4,5,51,46.3,39,16,9.5,5
1/18/2011,43,34.6,25,38,28.5,0,93,85.2,64,24,17.9,9
1/19/2011,43,39.2,37,34,26.4,0,87,75.8,59,16,8.1,0
1/20/2011,36,33.4,32,23,17.0,12,61,51.4,41,18,11.6,3
1/21/2011,34,29.6,22,27,18.4,4,86,64.6,39,23,13.3,5
1/22/2011,26,21.8,17,7,3.8,1,52,46.3,39,20,8.0,0
1/23/2011,27,21.4,14,6,2.9,-3,54,45.5,34,23,15.3,5
1/24/2011,26,17.1,9,8,-1.2,-5,56,45.6,30,15,6.8,0
1/25/2011,38,32.7,27,27,22.7,9,80,67.0,47,10,5.4,0
1/26/2011,34,32.5,30,29,27.4,24,93,82.0,75,31,15.0,0
1/27/2011,39,34.9,32,29,23.1,18,88,63.9,48,20,11.6,5
1/28/2011,37,33.9,30,28,23.5,20,81,66.3,55,10,4.2,0
1/29/2011,37,34.1,32,27,23.3,16,75,65.2,42,14,6.9,0
1/30/2011,41,35.2,30,27,21.9,13,75,59.4,45,20,7.6,0
1/31/2011,32,29.3,26,13,9.1,2,58,43.8,30,15,8.0,3
2/1/2011,30,28.6,27,27,23.4,14,86,80.6,54,17,12.1,7
2/2/2011,41,34.5,28,34,23.2,0,93,81.2,48,20,9.4,0
2/3/2011,36,31.7,27,19,12.4,7,54,45.3,35,23,14.0,5
2/4/2011,36,31.9,27,20,12.5,7,59,44.8,36,16,9.6,5
2/5/2011,45,36.4,32,39,26.1,0,97,78.0,54,22,9.7,0
2/6/2011,46,42.0,39,29,25.6,24,60,52.5,42,24,11.8,0
2/7/2011,45,40.6,34,36,29.3,25,86,65.0,47,14,5.8,0
2/8/2011,43,35.4,20,38,24.9,1,89,67.5,40,37,15.6,0
2/9/2011,29,23.5,16,10,4.3,-1,53,44.3,38,18,12.7,7
2/10/2011,30,26.3,24,10,3.3,-4,46,37.7,26,20,13.4,9
2/11/2011,37,29.3,21,14,5.5,-1,47,36.6,32,17,10.3,3
2/12/2011,40,34.2,31,19,15.4,9,59,47.0,30,25,14.7,7
2/13/2011,46,37.9,30,29,17.8,8,62,44.6,39,18,11.2,6
2/14/2011,58,47.4,37,28,25.4,21,61,43.2,28,31,20.1,12
2/15/2011,36,30.9,27,21,5.8,-1,55,36.0,23,31,18.0,7
2/16/2011,48,37.7,27,28,11.8,-4,53,35.6,17,14,7.5,0
2/17/2011,63,51.1,46,38,29.4,0,68,46.7,31,10,5.3,0
2/18/2011,67,55.8,44,45,38.5,6,85,56.8,15,26,13.0,5
2/19/2011,52,37.0,23,22,12.8,6,54,38.8,19,36,27.3,21
2/20/2011,39,30.6,21,14,10.3,7,58,43.8,30,30,15.7,3
2/21/2011,35,29.6,24,28,22.7,7,100,77.1,48,18,11.1,5
2/22/2011,34,25.3,17,14,7.3,2,52,46.4,37,20,12.5,7
2/23/2011,41,31.0,23,15,7.3,1,53,38.4,20,10,7.0,0
2/24/2011,42,36.1,27,36,22.1,0,86,61.8,31,14,6.3,0
2/25/2011,57,43.5,33,52,38.6,0,100,86.3,54,29,13.0,0
2/26/2011,43,35.8,31,29,19.0,11,70,51.9,32,16,10.9,3
2/27/2011,49,41.4,36,35,23.7,0,93,65.2,36,16,9.6,0
2/28/2011,60,46.6,39,50,39.9,0,93,80.8,60,23,13.8,3
3/1/2011,44,38.1,33,23,12.6,4,54,37.2,19,24,12.7,0
3/2/2011,53,39.8,26,24,18.3,5,57,43.2,27,29,17.1,7
3/3/2011,32,26.2,19,7,0.3,-5,51,34.0,22,23,10.5,5
3/4/2011,40,34.9,26,31,15.5,-1,76,52.0,28,18,10.1,5
3/5/2011,58,48.5,42,45,41.3,34,86,76.7,58,26,15.6,6
3/6/2011,55,50.9,48,52,47.9,45,94,89.9,83,36,16.4,0
3/7/2011,54,41.3,34,52,29.5,0,100,71.3,38,28,19.2,10
3/8/2011,46,37.6,30,25,16.1,11,64,43.6,25,12,7.2,3
3/9/2011,44,37.4,33,30,25.7,0,87,70.1,49,22,13.9,7
3/10/2011,54,45.6,37,50,40.0,0,93,84.3,74,31,19.2,13
3/11/2011,54,49.4,40,51,40.4,0,97,76.1,47,32,12.8,0
3/12/2011,55,46.8,38,34,28.0,23,73,50.4,31,17,14.0,8
3/13/2011,50,46.5,42,35,27.6,23,61,48.4,37,23,15.9,7
3/14/2011,43,40.4,38,28,26.1,24,65,57.1,49,14,8.7,3
3/15/2011,44,38.5,34,31,24.9,0,92,69.7,55,13,8.1,0
3/16/2011,56,44.2,37,43,36.4,0,93,77.7,57,20,9.4,3
3/17/2011,63,52.3,44,39,34.5,27,76,53.5,26,17,9.6,3
3/18/2011,74,61.1,51,44,37.0,26,61,42.7,25,23,11.9,7
3/19/2011,59,47.1,40,34,25.1,0,54,44.8,31,24,16.9,6
3/20/2011,48,39.9,34,31,19.8,12,70,46.3,24,15,9.2,0
3/21/2011,45,41.3,36,43,33.3,0,93,86.3,67,21,7.9,0
3/22/2011,48,44.4,39,39,30.1,0,100,61.9,46,15,11.8,7
3/23/2011,41,35.0,33,34,11.4,0,100,88.1,55,18,9.3,0
3/24/2011,43,35.2,30,31,24.8,14,93,70.0,33,18,12.6,8
3/25/2011,40,34.8,30,17,13.1,7,59,42.2,27,18,13.3,7
3/26/2011,39,32.2,27,13,9.8,6,56,40.5,27,20,14.8,9
3/27/2011,42,34.4,28,13,10.7,8,51,38.7,26,24,13.3,7
3/28/2011,45,35.7,27,16,11.3,8,47,37.2,27,24,18.0,13
3/29/2011,47,39.2,32,23,16.8,12,51,40.8,31,22,15.7,10
3/30/2011,50,43.3,37,31,24.4,22,65,48.3,35,15,9.4,0
3/31/2011,42,39.7,37,36,25.6,0,89,77.2,62,20,13.1,6
4/1/2011,44,39.2,36,36,20.8,0,93,79.7,62,17,11.4,8
4/2/2011,53,46.5,39,29,23.9,20,60,43.0,27,23,15.1,10
4/3/2011,55,49.4,43,25,22.8,19,49,36.2,25,25,13.4,0
4/4/2011,61,50.8,44,46,40.6,29,83,68.6,44,17,9.3,5
4/5/2011,63,49.5,42,55,40.5,0,94,75.6,42,26,15.3,0
4/6/2011,54,45.0,39,38,26.3,17,82,51.9,23,20,12.5,6
4/7/2011,50,43.8,41,38,36.1,34,85,74.8,54,16,9.5,0
4/8/2011,45,43.3,41,38,35.5,28,89,74.8,56,15,7.1,0
4/9/2011,54,43.1,37,37,33.0,20,100,72.8,29,14,6.9,0
4/10/2011,54,48.7,44,45,35.5,0,93,64.5,44,14,7.8,0
4/11/2011,74,57.5,46,61,51.1,44,100,80.6,55,14,9.0,5
4/12/2011,73,55.2,48,59,44.9,33,87,69.1,50,23,15.1,8
4/13/2011,52,46.0,43,48,42.5,36,96,87.8,62,26,15.1,3
4/14/2011,67,55.8,48,45,39.8,34,87,58.4,30,14,7.3,0
4/15/2011,54,47.9,41,38,22.9,0,67,53.3,35,17,12.3,7
4/16/2011,54,46.5,39,51,36.8,0,93,80.6,68,32,19.9,8
4/17/2011,59,55.3,51,52,40.4,25,94,62.4,27,25,16.8,6
4/18/2011,61,52.7,48,40,31.4,0,71,48.2,27,21,10.9,3
4/19/2011,52,49.1,46,45,42.0,39,89,76.5,66,13,6.9,0
4/20/2011,57,48.5,44,48,43.7,39,100,83.9,69,17,8.6,0
4/21/2011,65,53.0,44,42,28.8,22,57,40.4,27,28,17.5,12
4/22/2011,49,44.5,40,30,24.6,0,63,48.6,39,15,9.6,5
4/23/2011,59,50.0,43,55,47.2,34,100,90.1,68,17,8.8,0
4/24/2011,77,64.5,52,63,57.0,50,94,78.5,46,15,6.2,0
4/25/2011,65,59.2,54,61,55.4,51,100,88.1,63,15,7.3,0
4/26/2011,80,60.1,51,61,55.1,51,100,85.6,50,23,9.1,0
4/27/2011,69,61.9,57,61,57.4,54,94,85.5,68,22,12.0,5
4/28/2011,69,62.0,57,63,58.3,49,100,88.3,49,23,13.0,6
4/29/2011,68,62.4,55,43,38.5,36,59,42.3,31,18,11.7,0
4/30/2011,65,56.5,50,41,34.6,0,66,47.4,30,16,10.5,5
5/1/2011,63,55.3,50,41,36.9,34,66,50.9,34,15,8.7,0
5/2/2011,59,54.6,50,49,43.1,38,77,65.5,55,13,7.7,0
5/3/2011,70,58.5,52,56,51.2,48,89,77.0,61,14,9.1,5
5/4/2011,62,52.6,47,55,46.6,38,89,80.4,66,18,11.7,0
5/5/2011,63,55.3,48,38,29.2,0,66,42.4,22,24,15.7,5
5/6/2011,68,60.7,52,45,34.3,25,54,38.1,25,21,11.4,3
5/7/2011,69,61.5,55,45,40.2,29,64,47.5,22,17,8.7,3
5/8/2011,71,62.0,54,46,40.7,35,69,48.0,27,14,6.2,0
5/9/2011,67,61.2,55,46,36.5,0,67,43.8,28,20,11.3,0
5/10/2011,71,60.7,55,45,38.7,33,69,45.8,31,14,10.0,6
5/11/2011,68,60.0,54,49,45.4,42,77,59.7,44,15,8.2,0
5/12/2011,70,59.4,53,50,45.4,41,82,61.1,40,16,7.4,0
5/13/2011,64,58.3,53,50,46.9,45,77,66.5,53,12,6.4,0
5/14/2011,63,59.4,57,55,52.0,50,90,77.0,65,17,10.0,6
5/15/2011,70,61.6,55,63,58.4,55,100,89.8,73,13,7.7,0
5/16/2011,63,55.6,53,59,53.8,51,100,94.0,82,18,13.9,6
5/17/2011,57,54.6,52,54,52.5,51,100,92.7,87,25,17.6,12
5/18/2011,63,56.5,54,59,54.8,52,100,94.1,83,23,12.7,8
5/19/2011,70,61.6,57,61,57.3,54,100,86.5,63,15,8.0,0
5/20/2011,65,60.6,55,57,55.1,52,100,82.9,63,10,4.6,0
5/21/2011,75,61.8,55,60,55.5,54,96,81.3,48,16,4.1,0
5/22/2011,58,56.0,54,55,51.9,49,94,86.2,77,10,7.3,0
5/23/2011,64,59.7,55,61,56.2,50,94,88.2,82,18,9.4,3
5/24/2011,81,72.0,63,66,61.1,56,94,71.7,43,15,8.6,3
5/25/2011,81,72.9,64,59,54.7,52,78,54.3,38,15,8.0,0
5/26/2011,77,69.7,61,66,62.5,58,90,78.5,69,14,9.3,3
5/27/2011,82,70.4,63,65,62.5,61,100,77.3,52,17,8.2,0
5/28/2011,82,72.4,65,65,63.0,58,93,73.6,45,21,10.5,0
5/29/2011,81,73.6,64,66,64.7,63,94,74.6,58,20,8.4,0
5/30/2011,86,77.3,70,68,65.5,64,88,68.6,48,23,9.0,3
5/31/2011,86,76.5,70,66,61.9,57,83,61.7,42,15,8.1,0
6/1/2011,90,78.5,68,71,65.7,47,90,67.7,27,20,11.3,5
6/2/2011,80,72.4,63,46,40.4,37,41,31.5,26,28,18.6,10
6/3/2011,75,66.2,58,39,31.2,0,46,32.9,20,24,15.5,9
6/4/2011,75,66.0,60,54,42.3,36,78,43.9,26,17,8.9,0
6/5/2011,66,61.1,55,55,50.1,46,78,67.5,48,13,7.6,5
6/6/2011,81,71.4,62,56,54.1,50,78,56.5,35,12,5.5,0
6/7/2011,88,79.8,68,61,56.8,49,73,47.4,27,20,10.1,5
6/8/2011,97,85.8,75,66,62.1,61,65,46.3,30,10,6.5,0
6/9/2011,97,81.3,71,70,65.1,61,84,60.4,32,31,8.3,0
6/10/2011,86,77.6,71,66,62.9,59,81,61.7,44,13,7.6,0
6/11/2011,72,63.4,58,64,60.7,57,97,91.0,78,23,14.7,7
6/12/2011,71,63.1,57,59,57.0,55,97,81.2,66,17,9.2,3
6/13/2011,72,65.1,60,61,54.5,46,94,71.3,43,14,8.3,3
6/14/2011,67,63.5,60,57,53.9,51,80,71.0,63,16,9.4,3
6/15/2011,82,70.3,59,60,49.7,46,79,50.7,28,14,7.8,0
6/16/2011,84,73.5,63,62,54.8,43,87,56.0,24,16,7.8,0
6/17/2011,77,68.3,64,66,62.3,58,94,81.5,62,22,8.2,0
6/18/2011,83,73.2,63,64,61.2,56,100,69.0,39,12,3.4,0
6/19/2011,81,74.5,70,63,55.3,46,73,52.9,30,12,6.4,0
6/20/2011,79,71.9,65,61,54.5,51,83,55.9,39,14,8.6,0
6/21/2011,81,76.1,71,66,62.2,58,71,62.2,54,13,8.0,0
6/22/2011,81,75.1,70,70,65.9,59,93,73.6,57,13,6.8,0
6/23/2011,72,68.8,64,68,66.0,62,100,91.2,81,17,9.4,0
6/24/2011,70,65.7,64,64,63.6,62,100,92.6,81,15,8.5,0
6/25/2011,79,70.6,64,66,62.1,54,96,76.4,43,18,8.3,0
6/26/2011,79,74.2,68,59,57.0,54,70,55.4,42,13,6.6,0
6/27/2011,83,75.0,68,65,59.6,54,78,59.8,41,13,6.7,0
6/28/2011,82,77.2,73,70,66.3,61,87,70.0,48,17,8.0,0
6/29/2011,81,75.8,72,72,61.1,54,94,63.0,39,17,8.8,0
6/30/2011,81,74.4,66,56,53.0,49,68,48.7,33,15,9.6,6
7/1/2011,82,75.1,67,59,51.7,45,59,44.4,37,10,6.4,3
7/2/2011,83,76.2,69,62,58.5,56,78,55.3,41,17,6.0,0
7/3/2011,76,73.0,70,70,65.9,60,94,79.0,62,13,6.6,0
7/4/2011,87,76.7,70,70,63.3,54,94,67.3,36,15,5.3,0
7/5/2011,88,80.3,72,66,54.5,44,64,43.1,22,13,7.9,5
7/6/2011,88,82.1,77,70,63.8,60,69,54.4,40,17,7.8,0
7/7/2011,90,80.9,76,68,65.4,62,74,60.0,40,15,8.2,0
7/8/2011,82,75.7,69,72,67.6,64,94,76.7,56,14,7.2,0
7/9/2011,86,77.0,69,66,60.4,51,90,60.7,31,17,8.4,3
7/10/2011,83,76.8,69,62,58.0,55,68,52.6,39,13,7.2,0
7/11/2011,91,83.5,75,69,65.5,62,71,55.6,39,17,9.5,0
7/12/2011,91,84.8,79,70,65.2,61,74,53.2,39,18,13.3,8
7/13/2011,85,78.9,71,63,58.1,51,65,49.4,34,26,12.8,5
7/14/2011,81,72.6,66,61,53.8,48,73,53.0,31,16,11.1,7
7/15/2011,85,77.4,69,60,54.5,49,68,46.4,31,12,8.2,5
7/16/2011,90,80.4,69,64,56.8,51,84,47.2,28,14,6.6,0
7/17/2011,91,82.0,74,64,59.6,55,64,47.8,30,16,10.8,6
7/18/2011,95,83.8,76,72,65.2,61,87,55.6,32,17,10.6,0
7/19/2011,91,82.5,75,72,67.9,62,89,63.3,39,10,6.0,0
7/20/2011,86,78.9,73,70,67.8,63,88,70.1,45,14,8.8,0
7/21/2011,95,84.0,73,74,72.0,70,94,68.7,47,17,11.0,6
7/22/2011,103,93.7,86,74,69.8,60,67,47.4,30,14,6.9,0
7/23/2011,98,88.4,79,71,67.3,63,72,51.0,31,15,7.9,0
7/24/2011,88,83.7,78,73,69.1,64,78,62.0,46,17,6.8,0
7/25/2011,80,74.8,70,70,64.1,57,84,70.2,47,14,8.4,5
7/26/2011,91,76.0,33,69,63.3,55,84,63.8,0,25,6.7,0
7/27/2011,82,76.6,71,66,58.8,55,78,54.9,39,14,9.5,6
7/28/2011,84,78.0,72,66,62.9,60,78,59.9,46,15,7.6,0
7/29/2011,84,77.5,72,75,69.9,63,94,78.2,60,13,7.8,3
7/30/2011,90,82.0,75,72,60.9,54,79,51.3,29,14,10.5,3
7/31/2011,90,80.2,73,68,60.0,55,76,51.6,31,15,7.1,0
8/1/2011,92,81.3,74,67,64.8,63,76,58.6,38,24,7.6,0
8/2/2011,127,83.5,75,67,57.9,49,76,44.8,16,20,10.2,0
8/3/2011,82,73.8,68,67,61.3,54,94,67.5,40,13,6.4,0
8/4/2011,81,74.0,68,66,62.8,58,90,69.5,45,12,8.3,0
8/5/2011,84,77.2,72,66,63.9,61,73,63.8,46,17,9.5,0
8/6/2011,82,76.0,73,71,66.6,64,87,73.0,58,18,11.7,6
8/7/2011,89,80.2,75,73,70.2,66,90,72.6,50,13,9.1,0
8/8/2011,90,80.3,75,70,66.1,62,79,63.0,39,21,10.0,5
8/9/2011,82,75.6,73,72,68.9,63,94,79.5,65,14,7.2,0
8/10/2011,86,79.3,72,69,60.8,54,79,54.8,33,16,11.6,7
8/11/2011,82,76.1,70,60,51.4,46,62,43.1,28,15,10.7,7
8/12/2011,82,75.9,68,59,52.0,49,56,44.0,34,14,7.4,0
8/13/2011,84,77.7,72,65,59.0,51,76,53.9,34,15,6.1,0
8/14/2011,76,70.2,68,70,66.3,64,94,88.0,67,16,8.9,0
8/15/2011,75,72.1,69,69,65.9,63,91,81.2,71,14,7.5,0
8/16/2011,77,69.5,64,64,61.0,59,88,75.1,58,15,9.3,0
8/17/2011,85,77.9,70,63,59.7,53,76,55.4,33,14,5.1,0
8/18/2011,83,75.3,70,70,64.9,61,97,70.6,47,17,9.9,5
8/19/2011,83,74.5,65,65,62.1,58,90,66.3,44,25,9.4,3
8/20/2011,84,75.2,68,67,62.2,57,87,65.9,40,14,4.5,0
8/21/2011,84,76.8,70,72,67.9,65,91,74.5,62,21,10.3,0
8/22/2011,78,72.9,67,69,54.5,48,85,54.4,36,20,12.7,6
8/23/2011,79,72.0,65,52,48.5,44,63,44.5,31,13,7.4,0
8/24/2011,79,73.7,68,64,57.5,53,73,57.1,48,24,13.0,5
8/25/2011,81,75.4,73,71,66.7,63,91,74.5,65,15,10.8,5
8/26/2011,83,76.5,72,69,66.6,64,87,72.3,53,9,5.6,0
8/27/2011,75,74.2,72,73,71.2,68,94,89.9,82,23,10.3,0
8/28/2011,76,69.5,0,72,62.0,0,94,74.4,0,41,28.0,0
8/29/2011,79,69.6,62,54,49.6,45,67,50.6,31,12,7.5,0
8/30/2011,80,72.3,64,57,51.6,48,75,50.1,34,9,6.1,3
8/31/2011,82,75.0,68,60,54.6,49,76,50.6,34,12,6.0,0
9/1/2011,81,74.4,69,62,55.8,48,68,53.4,32,14,6.5,0
9/2/2011,76,70.6,67,59,57.2,55,73,62.6,54,10,7.1,0
9/3/2011,83,74.5,68,67,60.7,52,74,62.1,53,14,9.8,6
9/4/2011,85,77.0,73,68,65.8,62,76,68.4,57,14,9.5,6
9/5/2011,80,75.4,72,70,66.0,62,84,72.7,66,17,11.5,7
9/6/2011,73,63.8,61,68,59.4,55,94,85.9,73,22,13.5,7
9/7/2011,68,65.4,62,66,63.0,59,94,91.8,88,18,14.9,10
9/8/2011,74,68.2,64,67,63.8,61,94,85.7,73,22,14.3,10
9/9/2011,84,73.9,66,67,63.1,60,88,70.6,44,14,7.8,5
9/10/2011,79,73.5,69,67,60.8,57,83,65.3,48,15,7.0,3
9/11/2011,71,67.4,64,62,58.3,55,84,73.0,59,12,7.7,0
9/12/2011,81,72.9,67,65,62.9,57,88,72.2,45,14,4.8,0
9/13/2011,83,77.3,69,63,60.0,57,75,56.5,42,18,8.9,0
9/14/2011,85,77.4,71,68,64.0,60,78,63.9,46,13,9.1,0
9/15/2011,77,68.3,55,66,57.9,40,83,69.4,55,26,12.1,3
9/16/2011,66,59.0,52,41,38.0,34,62,46.9,30,15,11.2,5
9/17/2011,63,59.0,54,46,41.3,35,65,52.5,35,16,9.5,3
9/18/2011,67,61.7,56,50,46.0,40,72,57.1,37,21,11.5,6
9/19/2011,67,60.3,54,52,47.5,45,72,63.3,48,13,8.3,5
9/20/2011,68,65.2,62,61,57.6,52,94,76.5,70,12,7.5,5
9/21/2011,74,68.8,64,66,62.0,60,93,79.4,64,14,6.1,0
9/22/2011,79,72.0,68,68,66.4,65,96,83.3,65,14,6.2,0
9/23/2011,73,71.3,69,70,68.0,66,94,89.8,83,14,7.2,0
9/24/2011,76,72.3,70,69,66.8,64,94,83.7,69,10,5.4,0
9/25/2011,79,74.4,70,68,64.8,61,90,73.1,54,7,3.2,0
9/26/2011,78,73.3,70,67,65.8,64,90,78.0,64,12,4.2,0
9/27/2011,75,70.9,69,68,65.9,64,96,84.7,69,10,6.7,0
9/28/2011,75,71.1,68,68,66.1,64,94,84.7,73,17,10.6,5
9/29/2011,76,69.5,64,70,63.7,52,94,81.8,60,23,10.4,0
9/30/2011,76,68.5,60,63,54.7,46,80,62.2,42,16,9.7,5
10/1/2011,66,59.7,51,56,52.3,43,90,77.0,68,12,9.3,3
10/2/2011,63,56.0,50,52,46.4,42,90,71.7,48,16,9.0,0
10/3/2011,57,53.1,50,46,41.8,37,77,65.9,51,8,6.3,3
10/4/2011,64,57.2,51,50,47.5,45,83,70.7,56,21,11.9,5
10/5/2011,71,63.4,58,50,43.8,29,75,51.1,29,20,15.1,7
10/6/2011,68,59.8,52,39,31.3,0,53,37.3,22,10,7.4,0
10/7/2011,66,58.1,50,46,36.9,27,72,46.8,23,8,6.0,0
10/8/2011,78,66.6,55,50,45.7,41,72,48.3,33,8,4.3,0
10/9/2011,84,72.7,62,56,51.4,49,67,48.9,29,8,3.4,0
10/10/2011,81,72.9,65,57,52.9,50,70,50.6,34,10,4.6,0
10/11/2011,71,67.5,63,59,50.1,37,78,55.5,30,14,8.9,0
10/12/2011,62,60.9,60,56,51.9,48,86,72.5,62,21,15.1,9
10/13/2011,65,62.2,59,63,59.5,56,94,90.8,84,21,11.5,7
10/14/2011,72,66.2,61,66,62.0,44,100,87.1,54,20,12.2,5
10/15/2011,66,60.8,55,44,37.9,33,62,44.3,30,24,16.4,8
10/16/2011,67,62.3,56,42,31.2,0,46,36.8,31,20,15.5,10
10/17/2011,67,62.3,58,48,34.8,0,70,42.1,23,18,13.7,10
10/18/2011,68,61.9,57,50,35.6,0,67,44.3,23,9,6.4,3
10/19/2011,63,61.8,61,60,57.8,50,94,87.5,67,30,19.8,6
10/20/2011,68,63.6,55,66,53.8,38,100,73.4,41,23,15.4,6
10/21/2011,57,54.3,51,41,37.3,36,62,52.9,47,20,13.5,8
10/22/2011,59,54.0,49,41,38.7,37,71,56.9,44,14,9.5,5
10/23/2011,59,54.5,52,43,37.0,33,66,52.6,38,12,4.5,0
10/24/2011,61,56.0,51,48,44.3,42,74,65.0,53,13,7.8,3
10/25/2011,63,57.8,53,48,35.3,0,70,47.6,25,24,12.0,0
10/26/2011,62,57.3,51,49,42.5,36,67,58.2,45,13,6.3,0
10/27/2011,60,49.9,39,55,45.9,33,94,86.1,67,24,12.2,0
10/28/2011,49,43.4,38,34,26.2,0,81,55.7,36,16,9.3,3
10/29/2011,45,37.5,33,36,24.0,0,100,84.3,52,24,16.8,8
10/30/2011,48,41.0,35,31,23.4,0,89,65.4,46,20,14.7,5
10/31/2011,52,47.0,40,38,31.2,0,74,61.2,43,10,5.4,0
11/1/2011,54,50.0,46,39,30.6,0,76,56.6,40,14,9.5,5
11/2/2011,58,49.8,44,39,34.2,0,68,58.6,42,10,5.1,0
11/3/2011,60,53.2,47,45,40.6,38,74,63.0,47,14,8.1,3
11/4/2011,52,49.6,43,43,32.1,22,74,53.0,35,21,12.8,0
11/5/2011,49,43.0,37,25,23.4,21,62,46.9,34,14,6.7,0
11/6/2011,55,47.9,41,39,31.5,0,66,56.2,43,14,5.5,0
11/7/2011,62,53.9,45,43,40.9,37,83,62.9,43,10,6.4,0
11/8/2011,66,59.0,52,48,44.3,41,83,58.9,46,8,3.9,0
11/9/2011,63,53.9,49,55,49.2,43,100,85.5,48,13,5.2,0
11/10/2011,64,56.0,48,56,51.6,43,100,85.7,59,20,6.5,0
11/11/2011,48,45.6,43,43,27.9,0,83,54.1,36,25,17.2,10
11/12/2011,57,49.0,40,31,22.6,0,55,42.7,27,17,11.8,7
11/13/2011,59,53.5,46,45,34.0,0,71,53.5,40,13,8.7,3
11/14/2011,68,60.2,54,52,42.9,0,70,56.3,39,15,9.5,7
11/15/2011,65,62.6,58,52,49.5,46,72,62.6,50,13,8.4,3
11/16/2011,58,55.8,55,54,52.8,48,94,88.8,75,12,6.9,0
11/17/2011,54,46.0,41,48,26.8,0,80,58.4,43,20,12.8,3
11/18/2011,46,41.4,37,23,19.2,16,57,41.7,31,21,12.1,5
11/19/2011,52,46.0,39,42,27.0,21,77,49.2,31,14,10.5,7
11/20/2011,63,56.2,49,47,44.0,41,77,64.5,50,16,11.1,8
11/21/2011,58,52.6,47,50,35.0,0,86,55.6,38,10,7.4,0
11/22/2011,51,47.3,44,45,42.1,37,93,82.4,66,18,10.3,0
11/23/2011,55,46.7,41,54,42.4,33,100,85.4,70,18,11.7,0
11/24/2011,54,46.1,39,34,25.2,0,76,57.8,41,13,9.5,6
11/25/2011,61,53.3,46,36,34.2,33,63,48.7,36,15,9.3,6
11/26/2011,64,55.3,48,41,26.5,0,68,45.1,26,8,4.1,0
11/27/2011,61,53.5,45,49,45.1,38,87,73.6,56,14,6.1,0
11/28/2011,67,60.2,56,53,50.3,48,90,70.7,51,14,8.2,0
11/29/2011,65,58.9,52,59,54.4,46,94,85.7,73,24,13.4,3
11/30/2011,52,48.3,45,45,35.3,29,77,61.9,44,21,14.6,10
12/1/2011,50,44.1,38,30,24.0,18,62,46.0,35,22,12.4,3
12/2/2011,52,45.7,39,31,27.3,23,65,49.9,33,20,8.6,0
12/3/2011,45,41.5,37,31,28.0,24,67,58.7,52,12,7.2,0
12/4/2011,53,46.8,39,47,35.4,0,89,75.1,57,14,5.0,0
12/5/2011,56,51.4,48,52,48.1,46,100,89.2,75,9,4.0,0
12/6/2011,61,58.1,55,59,55.0,51,94,89.5,81,13,7.0,5
12/7/2011,61,51.0,43,58,48.8,39,100,92.5,86,28,9.4,0
12/8/2011,44,40.7,37,39,27.1,23,87,59.9,45,30,19.3,6
12/9/2011,51,44.9,36,40,31.4,23,66,59.5,43,15,8.7,3
12/10/2011,47,40.2,33,34,22.1,11,61,49.1,37,20,12.4,6
12/11/2011,41,35.3,31,17,14.4,11,54,42.8,32,12,6.5,0
12/12/2011,43,38.5,34,19,16.2,10,52,41.3,26,9,4.5,0
12/13/2011,47,40.5,34,30,21.1,16,60,46.8,31,12,7.8,0
12/14/2011,48,44.2,39,37,28.1,0,70,62.6,52,10,6.1,0
12/15/2011,60,53.1,46,47,41.6,37,74,65.2,55,20,11.5,7
12/16/2011,58,47.4,42,48,27.9,19,72,47.7,37,29,15.1,5
12/17/2011,42,37.8,31,26,21.8,16,62,52.7,43,18,12.8,8
12/18/2011,30,27.5,23,15,9.7,3,60,47.8,33,12,8.4,0
12/19/2011,47,39.0,26,28,21.7,9,64,50.5,42,18,10.1,3
12/20/2011,48,44.2,41,36,29.6,0,82,60.4,47,17,8.8,0
12/21/2011,61,50.6,39,55,46.3,36,94,85.4,72,26,7.5,0
12/22/2011,56,53.6,49,45,38.9,35,77,58.1,45,22,9.8,0
12/23/2011,48,45.1,37,45,34.4,0,93,72.7,53,23,13.2,5
12/24/2011,37,32.6,30,21,16.8,12,64,52.8,42,15,9.2,0
12/25/2011,46,39.4,30,33,22.4,0,63,53.8,46,14,7.9,0
12/26/2011,45,42.3,39,30,25.8,23,62,52.4,42,21,14.3,3
12/27/2011,57,49.8,37,54,42.6,0,94,78.9,55,32,17.4,5
12/28/2011,49,40.8,32,38,24.0,0,68,54.5,43,30,19.3,13
12/29/2011,37,31.2,25,23,11.7,5,57,44.8,32,24,12.6,5
12/30/2011,50,44.3,37,43,29.0,0,83,62.5,43,9,4.8,0
12/31/2011,52,49.6,47,45,41.4,37,86,74.1,58,17,7.5,3
1/1/2010,39,35.5,33,34,13.0,0,96,86.3,73,21,5.0,0
1/2/2010,32,25.3,18,27,15.7,6,86,67.4,55,32,22.4,16
1/3/2010,23,20.7,18,14,9.8,5,74,62.8,57,32,25.5,21
1/4/2010,31,24.7,21,15,12.0,10,66,58.7,47,23,18.3,14
1/5/2010,31,26.4,22,15,13.4,11,65,58.4,52,22,16.8,12
1/6/2010,34,29.9,27,20,16.7,13,66,58.3,50,22,17.7,14
1/7/2010,38,33.5,30,24,22.1,20,69,63.3,53,23,14.3,8
